battle_id,winner,turns,won,team_us,team_opp,fainted_us,fainted_opp,moves_used
battle-gen9randombattle-80170,V4_B_4eb9,22,0,carbink|eiscuenoice|ironboulder|pincurchin|shayminsky|spiritomb,crawdaunt|dragonite|eternatus|rabsca|registeel|skarmory,6,5,closecombat|earthpower|liquidation|mightycleave|moonblast|poltergeist|thunderbolt
battle-gen9randombattle-80171,V4_B_4eb9,14,0,delibird|electrodehisui|farigiraf|hitmonlee|registeel|sandaconda,barraskewda|gallade|gougingfire|palossand|thundurustherian,6,4,bodyslam|closecombat|earthquake|freezedry|ironhead|thunderbolt
battle-gen9randombattle-80172,V4_A_4eb9,17,1,bronzong|dragapult|drednaw|excadrill|feraligatr|ursalunabloodmoon,dugtrioalola|girafarig|irontreads|serperior|typhlosion|vaporeon,5,6,bloodmoon|bodypress|dragondarts|earthquake|fireblast|ironhead|liquidation
battle-gen9randombattle-80173,V4_A_4eb9,20,1,garchomp|hoopa|lumineon|passimian|samurotthisui|stonjourner,bellibolt|blastoise|hawlucha|latios|polteageistantique|salazzle,5,6,ceaselessedge|earthquake|hydropump|knockoff|outrage|shadowball
battle-gen9randombattle-80174,V4_B_4eb9,16,0,amoonguss|crabominable|espathra|frosmoth|polteageist|sylveon,basculinbluestriped|camerupt|dragonite|piloswine|skuntank,6,4,dazzlinggleam|earthquake|gigadrain|hypervoice|icebeam|shadowball|sludgebomb
battle-gen9randombattle-80175,V4_B_4eb9,13,0,avalugg|cinderace|comfey|palkiaorigin|virizion|wugtrio,cramorant|gengar|greattusk|gumshoos|houndstone|lilliganthisui,6,5,avalanche|bodypress|dracometeor|drainingkiss|liquidation|pyroball|stoneedge
battle-gen9randombattle-80176,V4_A_4eb9,17,1,hariyama|ironjugulis|pyroar|registeel|swalot|tauros,alomomola|ampharos|brambleghast|cobalion|ironjugulis|volcanion,4,6,bodypress|bodyslam|closecombat|fireblast|hurricane|hypervoice|stoneedge
battle-gen9randombattle-80177,V4_A_4eb9,16,1,ceruledge|electrodehisui|fezandipiti|galvantula|rhyperior|spiritomb,brambleghast|camerupt|diancie|espeon|ironthorns|slowbro,5,6,energyball|gigadrain|gunkshot|megahorn|poltergeist
battle-gen9randombattle-80178,V4_B_4eb9,19,0,ampharos|bisharp|gardevoir|torkoal|venomoth|zarude,electivire|granbull|manaphy|miraidon|scovillain|tentacruel,6,5,focusblast|knockoff|moonblast|sludgewave|solarbeam|throatchop
battle-gen9randombattle-80179,V4_A_4eb9,18,1,arceusgrass|bellossom|cryogonal|ironhands|kommoo|meloetta,coalossal|oricorio|poliwrath|regigigas|torterra|whiscash,4,6,clangingscales|closecombat|drainpunch|freezedry|judgment|relicsong
battle-gen9randombattle-80180,V4_A_4eb9,16,1,bombirdier|coalossal|crabominable|frosmoth|sunflora|ursaluna,alcremierubycream|altaria|houndoom|lilligant|tinglu|venomoth,5,6,bravebird|earthpower|facade|headlongrush|icebeam|icehammer|solarbeam|stoneedge
battle-gen9randombattle-80181,V4_A_4eb9,24,1,dedenne|hitmonchan|ogerpon|pachirisu|rayquaza|wigglytuff,camerupt|dragalge|lumineon|meganium|sableye|zamazentacrowned,5,6,alluringvoice|dazzlinggleam|dragonascent|earthquake|fireblast|knockoff|thunderbolt|uturn
battle-gen9randombattle-80182,V4_A_4eb9,15,1,araquanid|chiyu|meganium|pincurchin|rhyperior|wugtrio,giratinaorigin|okidogi|primarina|sandslash|umbreon|zacian,4,6,earthquake|hydropump|liquidation|psychic|zingzap
battle-gen9randombattle-80183,V4_B_4eb9,16,0,abomasnow|dialgaorigin|heracross|noivern|piloswine|sandyshocks,beartic|chiyu|cinderace|clefable|dragalge|inteleon,6,5,blizzard|closecombat|dracometeor|earthpower|earthquake|thunderbolt|woodhammer
battle-gen9randombattle-80184,V4_A_4eb9,15,1,drednaw|leafeon|pelipper|pikachuunova|raichu|zarudedada,cobalion|gardevoir|luvdisc|noctowl|reuniclus|sandslashalola,5,6,closecombat|hydropump|knockoff|leafblade|stoneedge|thunderbolt|volttackle
battle-gen9randombattle-80185,V4_A_4eb9,16,1,appletun|delibird|entei|gyarados|oranguru|raikou,eiscue|ironhands|metagross|mudsdale|tatsugiri|tyranitar,4,6,appleacid|earthquake|flareblitz|hypervoice|thunderbolt|waterfall
battle-gen9randombattle-80186,V4_B_4eb9,17,0,carbink|espeon|heatran|jumpluff|medicham|spiritomb,garchomp|gardevoir|hitmontop|okidogi|politoed,6,4,acrobatics|alluringvoice|earthpower|magmastorm|moonblast|poisonjab|poltergeist
battle-gen9randombattle-80187,V4_B_4eb9,11,0,altaria|amoonguss|brambleghast|falinks|flareon|revavroom,deoxys|eternatus|excadrill|venomoth,6,3,bravebird|closecombat|flareblitz|gunkshot|ironhead|poltergeist|sludgebomb
battle-gen9randombattle-80188,V4_A_4eb9,24,1,deoxysdefense|forretress|hippowdon|kingambit|medicham|suicune,ariados|excadrill|keldeoresolute|regigigas|slowking|sudowoodo,5,6,earthquake|ironhead|kowtowcleave|psychicnoise|scald|stoneedge|zenheadbutt
battle-gen9randombattle-80189,V4_B_4eb9,15,0,azumarill|dedenne|gurdurr|hariyama|spidops|weavile,ceruledge|cetitan|grumpig|leafeon|urshifu|venusaur,6,5,dazzlinggleam|drainpunch|knockoff|playrough|uturn
battle-gen9randombattle-80190,V4_A_4eb9,18,1,cresselia|greedent|klawf|pincurchin|quagsire|toucannon,dachsbun|diancie|haxorus|jumpluff|torkoal|victreebel,5,6,beakblast|boomburst|doubleedge|earthquake|psyshock|scald|stoneedge
battle-gen9randombattle-80191,V4_B_4eb9,28,0,bellossom|eternatus|gastrodon|kyuremblack|squawkabilly|volbeat,archaludon|mightyena|miraidon|ogerpon|scyther|skuntank,6,5,bravebird|dynamaxcannon|earthquake|facade|fusionbolt|icebeam|lunge|sludgebomb|terablast
battle-gen9randombattle-80192,V4_B_4eb9,17,0,cinderace|conkeldurr|dipplin|heatran|munkidori|tatsugiri,chandelure|landorus|ragingbolt|swampert,6,3,dracometeor|dragonpulse|earthpower|gigadrain|knockoff|magmastorm|psyshock|pyroball
battle-gen9randombattle-80193,V4_A_4eb9,14,1,cobalion|ludicolo|magearnaoriginal|mismagius|seviper|snorlax,entei|gyarados|inteleon|lycanrocdusk|noivern|terrakion,5,6,bodyslam|closecombat|flashcannon|fleurcannon|gigadrain|gunkshot|shadowball|stoneedge
battle-gen9randombattle-80194,V4_B_4eb9,15,0,baxcalibur|dewgong|latias|magearna|meowsticf|revavroom,porygon2|skeledirge|tyranitar|vikavolt,6,3,alluringvoice|dracometeor|earthquake|fleurcannon|ironhead|psychic|surf
battle-gen9randombattle-80195,V4_B_4eb9,14,0,bisharp|breloom|hitmonlee|milotic|primarina|snorlax,ampharos|ariados|groudon|kommoo|porygonz,6,4,bodyslam|closecombat|ironhead|machpunch|moonblast|psychicnoise|scald
battle-gen9randombattle-80196,V4_A_4eb9,20,1,blastoise|hippowdon|mesprit|terapagosterastal|tropius|yanmega,bronzong|dachsbun|drifblim|haxorus|piloswine|venusaur,3,6,airslash|darkpulse|earthquake|terastarstorm|thunderbolt
battle-gen9randombattle-80197,V4_B_4eb9,14,0,alcremiematchacream|ironmoth|ogerpon|sawsbucksummer|snorlax|tatsugiri,azelf|azumarill|lugia|pyroar|slaking|vivillonocean,6,5,alluringvoice|bodyslam|dracometeor|fierydance|hornleech|ivycudgel|knockoff|sludgewave|surf
battle-gen9randombattle-80198,V4_B_4eb9,15,0,grafaiai|magmortar|mimikyubusted|pelipper|sableye|zoroark,ambipom|hawlucha|palafin|sawsbuckautumn|vaporeon,6,4,darkpulse|fireblast|focusblast|gunkshot|hurricane|knockoff|playrough
battle-gen9randombattle-80199,V4_B_4eb9,16,0,arceussteel|bruxish|dragalge|mimikyubusted|sandaconda|veluza,azumarill|bellossom|slaking|weavile|zarude,6,4,aquacutter|drainpunch|earthquake|focusblast|judgment|playrough|psychicfangs
battle-gen9randombattle-80200,V4_A_4eb9,15,1,dugtrio|meowstic|muk|torkoal|ursaluna|wochien,flamigo|groudon|masquerain|overqwil|terrakion|veluza,5,6,facade|gigadrain|headlongrush|knockoff|psychicnoise|solarbeam|stoneedge
battle-gen9randombattle-80201,V4_A_4eb9,19,1,dedenne|landorustherian|palossand|regice|sunflora|swalot,chienpao|dachsbun|manaphy|phione|rhydon|skuntank,5,6,dazzlinggleam|earthpower|earthquake|gunkshot|icebeam|solarbeam|thunderbolt
battle-gen9randombattle-80202,V4_B_4eb9,12,0,delibird|exeggutor|garganacl|luxray|tornadustherian|victreebel,glimmora|goodra|jolteon|oranguru|passimian|taurospaldeablaze,6,5,bleakwindstorm|bodypress|freezedry|playrough|powerwhip|psyshock|supercellslam
battle-gen9randombattle-80203,V4_A_4eb9,17,1,calyrexshadow|carbink|dipplin|ironhands|keldeoresolute|rotom,drifblim|gogoat|maushold|raichualola|reuniclus|slitherwing,4,6,dragonpulse|dragontail|hydropump|moonblast|secretsword|shadowball|thunderbolt|thunderpunch
battle-gen9randombattle-80204,V4_A_4eb9,19,1,chienpao|dewgong|golurk|porygon2|sunflora|wigglytuff,dragonite|dunsparce|forretress|sceptile|terapagos|weavile,5,6,crunch|dazzlinggleam|earthpower|poltergeist|solarbeam|surf|terablast|tripleaxel
battle-gen9randombattle-80205,V4_B_4eb9,15,0,baxcalibur|darkrai|deoxysattack|dipplin|excadrill|grafaiai,eternatus|hariyama|houndstone|lunala|regidrago|terrakion,6,5,dragonpulse|earthquake|focusblast|gunkshot|psychoboost|suckerpunch
battle-gen9randombattle-80206,V4_A_4eb9,13,1,altaria|arceusfighting|hippowdon|stonjourner|sunflora|volcanion,abomasnow|minior|muk|stonjourner|yanmega|zangoose,4,6,bravebird|earthpower|earthquake|shadowball|stoneedge
battle-gen9randombattle-80207,V4_B_4eb9,15,0,azumarill|minioryellow|persianalola|regidrago|salazzle|thundurus,komala|ludicolo|solgaleo|wigglytuff,6,3,earthquake|flamethrower|knockoff|playrough|powergem|thunderbolt
battle-gen9randombattle-80208,V4_A_4eb9,20,1,kommoo|latias|piloswine|revavroom|sylveon|wigglytuff,hippowdon|ironhands|manaphy|ogerponcornerstone|swalot|tinkaton,6,6,clangingscales|dazzlinggleam|dracometeor|earthquake|fireblast|highhorsepower|hypervoice|iciclecrash|psyshock
battle-gen9randombattle-80209,V4_B_4eb9,15,0,armarouge|greedent|grimmsnarl|lapras|mamoswine|vikavolt,appletun|diancie|emboar|greninja|hawlucha|sandslash,6,5,armorcannon|discharge|doubleedge|earthquake|iciclecrash|psyshock|sparklingaria|spiritbreak
battle-gen9randombattle-80210,V4_A_4eb9,15,1,arceusfighting|dachsbun|furret|klefki|landorus|vespiquen,goodra|meloetta|palafin|skuntank|slowking|volcarona,3,6,airslash|bodypress|doubleedge|earthpower
battle-gen9randombattle-80211,V4_B_4eb9,22,0,deoxys|ditto|dusknoir|infernape|rampardos|torkoal,alcremierainbowswirl|arceusflying|farigiraf|lapras|lumineon|porygon2,6,5,earthquake|flareblitz|headsmash|judgment|poltergeist|psychoboost|solarbeam|superpower
battle-gen9randombattle-80212,V4_A_4eb9,18,1,cetitan|espeon|florgeswhite|garganacl|regidrago|slowkinggalar,furret|irontreads|magcargo|malamar|mienshao|politoed,5,6,bodypress|dragonenergy|earthquake|futuresight|moonblast|shadowball
battle-gen9randombattle-80213,V4_B_4eb9,17,0,gholdengo|kleavor|milotic|minior|mudsdale|sunflora,crawdaunt|duraludon|grafaiai|serperior|terapagos|tropius,6,5,closecombat|earthpower|earthquake|focusblast|icebeam|leafstorm|makeitrain|scald|stoneaxe
battle-gen9randombattle-80214,V4_A_4eb9,17,1,donphan|floatzel|glimmora|muk|snorlax|volcarona,alcremierubyswirl|arboliva|fluttermane|ironhands|latias|rabsca,5,6,bodyslam|bugbuzz|earthquake|gunkshot|meteorbeam|sludgewave|wavecrash
battle-gen9randombattle-80215,V4_A_4eb9,27,1,gardevoir|groudon|perrserker|pyroar|shaymin|tsareena,annihilape|dachsbun|excadrill|glastrier|goodra|hatterene,5,6,fireblast|highjumpkick|hypervoice|ironhead|mysticalfire|powerwhip|precipiceblades|seedflare
battle-gen9randombattle-80216,V4_A_4eb9,15,1,exeggutoralola|lumineon|mabosstiff|miniorindigo|regieleki|registeel,amoonguss|bisharp|hydreigon|sinistcha|sneasler|ursaring,4,6,acrobatics|crunch|dragonpulse|explosion|flamethrower|hydropump|icebeam
battle-gen9randombattle-80217,V4_A_4eb9,16,1,amoonguss|crawdaunt|decidueye|ironmoth|klawf|lunala,ceruledge|diancie|gougingfire|groudon|sceptile|whimsicott,5,6,fireblast|highhorsepower|knockoff|leafstorm|moongeistbeam|sludgebomb|sludgewave|stoneedge
battle-gen9randombattle-80218,V4_B_4eb9,18,0,basculegion|chimecho|girafarig|heatran|ogerponcornerstone|pelipper,beartic|jirachi|okidogi|quaquaval|zekrom,6,4,earthpower|hurricane|hypervoice|powerwhip|psychicnoise|psyshock|shadowball
battle-gen9randombattle-80219,V4_B_4eb9,16,0,alcremierubycream|clefable|glalie|pawmot|sawsbuck|skeledirge,dondozo|eelektross|girafarig|kommoo|toxtricity,6,4,closecombat|earthquake|freezedry|highhorsepower|moonblast|psyshock|torchsong
battle-gen9randombattle-80220,V4_B_4eb9,17,0,bellibolt|chienpao|chiyu|fezandipiti|inteleon|oricoriopau,delphox|feraligatr|honchkrow|moltresgalar|zekrom,6,4,crunch|darkpulse|gunkshot|hurricane|icebeam|thunderbolt
battle-gen9randombattle-80221,V4_A_4eb9,13,1,arboliva|conkeldurr|corviknight|mewtwo|pyroar|salazzle,armarouge|illumise|latias|orthworm|rotomwash|zapdosgalar,5,6,bravebird|darkpulse|flamethrower|hypervoice|knockoff|psystrike
battle-gen9randombattle-80222,V4_A_4eb9,16,1,clefable|dialgaorigin|dunsparce|hitmonlee|noctowl|seviper,empoleon|flygon|girafarig|terapagos|tyranitar|volcanion,4,6,closecombat|dracometeor|earthquake|gunkshot|hurricane|moonblast
battle-gen9randombattle-80223,V4_B_4eb9,16,0,dachsbun|grafaiai|latias|magcargo|necrozma|torkoal,glastrier|hitmonlee|luvdisc|mismagius|plusle|poliwrath,6,5,dracometeor|earthquake|fireblast|gunkshot|lavaplume|photongeyser|playrough|psyshock
battle-gen9randombattle-80224,V4_B_4eb9,18,0,armarouge|chimecho|ditto|skarmory|volbeat|whimsicott,lapras|oricoriopau|pecharunt|yanmega,6,3,bravebird|dazzlinggleam|focusblast|hurricane|lunge|moonblast
battle-gen9randombattle-80225,V4_A_4eb9,18,1,crabominable|gengar|malamar|mew|minior|ogerponcornerstone,coalossal|diancie|dunsparce|houndstone|spidops|toxapex,5,6,earthquake|knockoff|powerwhip|psyshock|sludgewave
battle-gen9randombattle-80226,V4_B_4eb9,22,0,deoxysdefense|emboar|granbull|lanturn|masquerain|noivern,bronzong|houndoom|mudsdale|palossand,6,3,closecombat|dracometeor|hurricane|playrough|scald|stealthrock|thunderbolt
battle-gen9randombattle-80227,V4_B_4eb9,14,0,cinderace|palossand|polteageistantique|tropius|venomoth|virizion,gallade|greattusk|oinkologne|phione|sudowoodo,6,4,airslash|closecombat|earthpower|gigadrain|highjumpkick|pyroball|sludgewave
battle-gen9randombattle-80228,V4_B_4eb9,24,0,ariados|electivire|landorustherian|manaphy|scyther|shiftry,alcremierubyswirl|giratinaorigin|latios|slowkinggalar|toxapex|zarudedada,6,5,bugbite|closecombat|dualwingbeat|earthquake|icebeam|leafstorm|megahorn|suckerpunch|supercellslam
battle-gen9randombattle-80229,V4_B_4eb9,21,0,basculin|bastiodon|golduck|gurdurr|komala|skeledirge,blastoise|dragonite|galvantula|hawlucha|heatran|urshifu,6,5,bodypress|doubleedge|foulplay|hydropump|icebeam|knockoff|torchsong
battle-gen9randombattle-80230,V4_A_4eb9,16,1,banette|clawitzer|golemalola|persianalola|seviper|shiftry,altaria|bronzong|piloswine|polteageistantique|skarmory|stonjourner,5,6,darkpulse|explosion|gigadrain|knockoff|leafblade|poltergeist|waterpulse
battle-gen9randombattle-80231,V4_A_4eb9,16,1,arceussteel|cobalion|deoxysspeed|houndstone|mudsdale|swalot,arceusbug|gliscor|ironboulder|magnezone|porygon2|solgaleo,4,6,bodypress|earthquake|focusblast|gunkshot|poltergeist|psychoboost
battle-gen9randombattle-80232,V4_B_4eb9,16,0,garganacl|irontreads|keldeoresolute|polteageistantique|urshifurapidstrike|zebstrika,calyrexice|hariyama|jolteon|torterra|zapdos,6,4,closecombat|earthquake|ironhead|overheat|shadowball|supercellslam|surf
battle-gen9randombattle-80233,V4_B_4eb9,21,0,chansey|pecharunt|raichualola|sneasler|staraptor|torterra,arceusdragon|oricoriopau|quagsire|regidrago|screamtail|zaciancrowned,6,5,alluringvoice|closecombat|doubleedge|headlongrush|shadowball|softboiled
battle-gen9randombattle-80234,V4_A_4eb9,23,1,arboliva|clefable|krookodile|manaphy|muk|plusle,arceus|goodra|mew|pecharunt|whimsicott|yanmega,5,6,alluringvoice|drainpunch|fireblast|gunkshot|hypervoice|icebeam|icepunch|knockoff|moonblast|surf|thunderbolt
battle-gen9randombattle-80235,V4_B_4eb9,23,0,annihilape|avalugg|giratinaorigin|rotomheat|sandslash|seviper,arceusdragon|blissey|crabominable|garganacl|kommoo|spectrier,6,5,avalanche|earthquake|overheat|poltergeist|ragefist
battle-gen9randombattle-80236,V4_B_4eb9,18,0,chansey|falinks|sinistcha|toucannon|toxtricity|veluza,charizard|gardevoir|greattusk|indeedeef|ironjugulis,6,4,beakblast|boomburst|closecombat|nightslash|overdrive|psychocut|shadowball|thunderwave
battle-gen9randombattle-80237,V4_A_4eb9,15,1,azumarill|clawitzer|kyuremwhite|minun|slowkinggalar|spidops,oricorio|pawmot|quaquaval|rayquaza|ribombee|whimsicott,3,6,alluringvoice|playrough|psychicnoise|sludgebomb|waterpulse
battle-gen9randombattle-80238,V4_B_4eb9,18,0,goodrahisui|lumineon|mandibuzz|roaringmoon|rotomheat|talonflame,chesnaught|gardevoir|kommoo|spiritomb,6,3,alluringvoice|bravebird|dracometeor|outrage|overheat
battle-gen9randombattle-80239,V4_B_4eb9,15,0,clawitzer|lucario|malamar|miniorviolet|rabsca|registeel,bombirdier|glimmora|golduck|kyogre,6,3,bodypress|bugbuzz|dragonpulse|earthquake|stoneedge|superpower|waterpulse
battle-gen9randombattle-80240,V4_A_4eb9,14,1,ambipom|hitmonchan|kleavor|lugia|spectrier|victreebel,clawitzer|grafaiai|kingambit|koraidon|ogerponcornerstone|palafin,4,6,aeroblast|doubleedge|earthpower|powerwhip|shadowball|sludgewave|stoneaxe
battle-gen9randombattle-80241,V4_A_4eb9,17,1,pikachuhoenn|probopass|samurott|staraptor|sunflora|tornadus,arceusbug|coalossal|komala|mienshao|orthworm|salamence,4,6,closecombat|earthpower|heatwave|liquidation|powergem
battle-gen9randombattle-80242,V4_A_4eb9,14,1,darkrai|deoxysspeed|medicham|pachirisu|sneasler|zebstrika,arcaninehisui|cinccino|eternatus|kingdra|lapras|sneasler,3,6,closecombat|darkpulse|thunderbolt|zenheadbutt
battle-gen9randombattle-80243,V4_B_4eb9,12,0,hoopa|jolteon|kingdra|reuniclus|roaringmoon|terapagosterastal,electivire|gurdurr|houndstone|rillaboom|vivillonmonsoon,6,4,focusblast|knockoff|psychic|shadowball|terastarstorm|wavecrash
battle-gen9randombattle-80244,V4_B_4eb9,21,0,ambipom|ironjugulis|reuniclus|terrakion|tyranitar|volcanion,espeon|ironthorns|necrozma|politoed,6,4,darkpulse|doubleedge|earthpower|earthquake|focusblast|sludgebomb|steameruption|stoneedge
battle-gen9randombattle-80245,V4_B_4eb9,14,0,froslass|gastrodon|illumise|irontreads|minun|primarina,ditto|fluttermane|sinistchamasterpiece|slowbrogalar,6,3,bugbuzz|earthquake|ironhead|moonblast|poltergeist|sludgebomb|surf|thunderbolt
battle-gen9randombattle-80246,V4_A_4eb9,16,1,abomasnow|grimmsnarl|miniorblue|probopass|taurospaldeablaze|whiscash,amoonguss|arboliva|crawdaunt|mienshao|rhydon|skeledirge,4,6,acrobatics|blizzard|closecombat|hydropump|icebeam|spiritbreak|suckerpunch|woodhammer
battle-gen9randombattle-80247,V4_B_4eb9,18,0,cetitan|floatzel|garchomp|palkiaorigin|volcarona|zangoose,illumise|koraidon|lumineon|palossand|tyranitar|whimsicott,6,5,bugbuzz|earthquake|hydropump|icespinner|knockoff|spacialrend|stoneedge|wavecrash
battle-gen9randombattle-80248,V4_B_4eb9,18,0,arceusflying|glimmora|granbull|lanturn|swampert|virizion,arcanine|bronzong|charizard|exeggutoralola|froslass|shiftry,6,5,closecombat|earthpower|earthquake|icebeam|playrough|sludgewave|stoneedge|thunderbolt
battle-gen9randombattle-80249,V4_A_4eb9,19,1,excadrill|indeedee|infernape|pelipper|serperior|tinkaton,bellossom|dragapult|grafaiai|hydrapple|lokix|ninetales,5,6,closecombat|earthquake|gigatonhammer|hurricane|hypervoice|ironhead|leafstorm|playrough|stoneedge
battle-gen9randombattle-80250,V4_A_4eb9,21,1,eelektross|electivire|grimmsnarl|hydreigon|oricorio|primarina,cinccino|lumineon|qwilfish|sinistcha|tinkaton|tropius,4,6,earthquake|hurricane|hydropump|icepunch|spiritbreak|suckerpunch|supercellslam
battle-gen9randombattle-80251,V4_A_4eb9,15,1,bellossom|cinderace|hariyama|komala|mightyena|ursalunabloodmoon,bellossom|minun|palossand|tatsugiri|terapagos|wyrdeer,3,6,bodyslam|closecombat|crunch|highjumpkick|pyroball
battle-gen9randombattle-80252,V4_B_4eb9,18,0,calyrexice|dialgaorigin|diancie|rhyperior|trevenant|ursaluna,baxcalibur|carbink|kyuremwhite|ogerponwellspring|raikou|torkoal,6,5,diamondstorm|dracometeor|headlongrush|highhorsepower|poltergeist|stoneedge
battle-gen9randombattle-80253,V4_B_4eb9,20,0,cloyster|crabominable|ironleaves|palkiaorigin|torterra|umbreon,azumarill|deoxysdefense|jumpluff|pecharunt|zarudedada,6,5,dracometeor|drillrun|earthquake|foulplay|headlongrush|hydropump|megahorn
battle-gen9randombattle-80254,V4_A_4eb9,21,1,basculinbluestriped|comfey|florgesblue|golurk|miraidon|phione,cinderace|corviknight|mienshao|ogerponcornerstone|rayquaza|uxie,5,6,dracometeor|drainingkiss|moonblast|poltergeist|scald|storedpower|wavecrash
battle-gen9randombattle-80255,V4_A_4eb9,18,1,chiyu|hydrapple|pawmot|scyther|sneasler|wyrdeer,dachsbun|drednaw|greedent|sinistchamasterpiece|vespiquen|wochien,5,6,closecombat|direclaw|earthquake|ficklebeam|fireblast|psychicnoise
battle-gen9randombattle-80256,V4_B_4eb9,19,0,cacturne|ditto|hatterene|scizor|typhlosionhisui|volbeat,eternatus|meowstic|primarina|probopass|victreebel,6,4,closecombat|fireblast|mysticalfire|psychic|sludgewave|suckerpunch|uturn
battle-gen9randombattle-80257,V4_B_4eb9,15,0,barraskewda|ceruledge|chienpao|ironthorns|manaphy|vikavolt,coalossal|manaphy|sawsbuckautumn|sinistcha|talonflame,6,4,bugbuzz|discharge|icebeam|iciclecrash|poltergeist|psychicfangs|stoneedge|surf|wildcharge
battle-gen9randombattle-80258,V4_A_4eb9,15,1,dipplin|enamorustherian|espeon|honchkrow|jirachi|kyuremblack,indeedeef|polteageistantique|regidrago|salazzle|torkoal|victreebel,4,6,bravebird|earthpower|iciclespear|moonblast|psychic|psyshock|suckerpunch
battle-gen9randombattle-80259,V4_A_4eb9,21,1,gougingfire|hydrapple|irontreads|medicham|toxapex|veluza,farigiraf|kilowattrel|reuniclus|snorlax|weezinggalar|zamazentacrowned,5,6,aquacutter|closecombat|earthquake|leafstorm|liquidation|outrage|psychocut
battle-gen9randombattle-80260,V4_B_4eb9,22,0,dipplin|lucario|oranguru|regieleki|umbreon|ursaring,arceusice|clefable|golduck|perrserker|staraptor|volbeat,6,5,closecombat|dragonpulse|facade|focusblast|foulplay|psyshock|thunderbolt
battle-gen9randombattle-80261,V4_A_4eb9,15,1,dugtrio|farigiraf|lokix|magmortar|spectrier|wyrdeer,amoonguss|dugtrio|flamigo|kyogre|magearnaoriginal|terapagos,5,6,bodyslam|earthquake|fireblast|firstimpression|psychicnoise|shadowball
battle-gen9randombattle-80262,V4_A_4eb9,23,1,chimecho|enamorustherian|golduck|gurdurr|leavanny|porygonz,bisharp|furret|maushold|poliwrath|rotomwash|screamtail,5,6,dazzlinggleam|drainpunch|hydropump|knockoff|moonblast|terablast
battle-gen9randombattle-80263,V4_B_4eb9,18,0,arbok|ironvaliant|lapras|poliwrath|probopass|zapdos,appletun|medicham|regieleki|slitherwing|smeargle|wigglytuff,6,5,closecombat|earthquake|flashcannon|gunkshot|hurricane|icebeam|liquidation|powergem
